2708,-117.0951,33.4804
2735,-121.434,38.4984
2826,-116.2154,33.6992
2842,-117.5413,33.8459
2886,-118.1028,33.9867
2925,-122.283,38.309
2948,-118.0499,33.9407
2949,-118.1895,33.7734
2950,-118.0426,34.5562
2951,-118.0979,34.6925
2952,-117.1925,33.5533
2960,-118.3357,34.0103
2985,-119.8071,36.8396
2989,-121.943,37.5113
3022,-121.2924,38.004
3023,-121.7727,37.3135
3025,-121.9887,37.2916
3026,-116.4008,33.728
3046,-120.9766,37.6643
3047,-120.8475,37.5156
3084,-117.0663,33.132
3086,-118.2439,34.0609
3087,-119.179,34.1755
3090,-121.2404,38.7846
3099,-118.0387,33.8457
3101,-117.995,33.8328
3123,-121.9855,37.3903
3131,-117.3742,34.1228
3133,-117.9491,34.0464
3147,-118.7079,34.2756
3179,-118.9098,34.1865
3180,-118.1876,33.9545
3248,-117.966,33.9147
3276,-117.336,34.1655
3352,-121.3736,38.0498
3455,-122.3284,37.9801
3464,-117.7191,33.9966
3477,-118.0906,33.8294
3493,-122.1123,37.9963
3494,-117.1235,33.1357
3516,-116.965,32.6276
3522,-117.9623,34.0719
3523,-118.5003,34.4189
3524,-116.9684,32.8042
3555,-117.5577,34.0063
3587,-121.2023,38.8026
3650,-119.2099,34.257
3652,-121.5515,38.5906
3712,-121.294,38.6914
3796,-117.6723,34.0828
4127,-121.7879,38.6809
4134,-117.9911,33.775
4169,-116.9366,32.7976
4173,-118.0735,33.8301
4238,-119.5779,36.7057
4309,-121.223,38.6791
4340,-117.3717,34.4255
4392,-117.3959,34.512
4488,-121.801,36.6931
5007,-121.9511,38.3509
5023,-117.0993,32.6748
5032,-117.991,33.8464
5072,-118.3002,33.8567
5075,-117.2978,33.1771
5096,-116.385,33.7983
5133,-122.2889,40.437
5134,-119.1,35.3066
5136,-121.5745,39.1274
5139,-121.8195,38.4679
5140,-117.0092,32.7776
5152,-118.625,34.1879
5154,-118.0823,34.0505
5156,-116.9467,33.9259
5162,-118.576,34.4441
5164,-118.083,33.9183
5192,-121.3299,38.7035
5193,-117.181,33.936
5215,-119.2474,35.7449
5230,-121.3839,38.6089
5305,-117.0805,32.6102
5335,-115.55,32.9598
5337,-119.6951,36.8389
5338,-117.1639,32.8303
5394,-119.3983,36.5453
5425,-116.956,33.7667
5426,-121.9847,37.5203
5434,-122.132,37.6883
5435,-121.8587,37.3301
5457,-122.1982,37.74
5600,-117.6014,33.6408
5601,-117.9871,33.6557
5603,-118.1479,33.9282
5604,-118.3624,33.9002
5605,-118.4488,34.2346
5606,-121.7636,38.6614
5608,-121.9959,38.3446
5609,-122.2544,38.1264
5610,-121.9291,37.7293
5611,-121.8769,37.69
5629,-124.1904,40.7807
5633,-119.6809,36.8071
5634,-119.7308,36.8362
5635,-119.3301,36.3407
5637,-117.3749,33.2
5638,-117.1445,32.7059
5639,-117.9424,33.801
5640,-117.9084,33.8194
5641,-117.9349,33.9162
5642,-118.1593,34.1872
5643,-119.1788,34.237
5644,-117.834,33.699
5658,-120.4195,34.9189
5659,-120.4527,34.9479
5661,-118.0133,33.9186
5664,-119.0781,34.219
5683,-121.3923,38.4107
5684,-117.0077,32.7751
5685,-118.7408,34.2797
5687,-117.7417,33.657
5688,-118.1633,33.9702
5690,-117.2419,34.1347
5691,-117.63,34.1084
5701,-120.0437,36.7327
5710,-120.992,37.6946
5751,-121.666,36.6981
5766,-121.6546,37.1505
5843,-121.1422,37.4629
5848,-121.4166,38.3926
5874,-118.3535,33.8278
5884,-121.88,37.2555
5886,-117.2659,33.0692
5890,-120.609,37.3408
5930,-117.9198,33.8575
5938,-117.0893,32.5869
5954,-117.8874,34.0733
5956,-119.3104,36.2967
5979,-121.2919,38.8886
5980,-121.225,38.7424
5981,-121.3248,38.6625
5982,-121.399,38.617
5996,-117.0624,33.1298
842,-104.6096,38.3139
869,-105.9032,37.4805
905,-105.0492,40.1583
921,-106.028,38.5215
924,-103.235,40.6258
953,-105.0399,40.4072
962,-104.521,37.1383
966,-108.562,37.3466
980,-104.716,40.387
984,-104.8646,39.4116
986,-106.095,39.5874
1001,-104.6649,38.2323
1008,-105.0769,40.4596
1019,-105.1918,38.448
1045,-105.1032,40.005
1058,-107.8654,38.4616
1095,-107.323,39.5291
1199,-106.5166,39.6347
1200,-104.7704,38.8375
1208,-105.14,39.7663
1231,-104.985,39.8765
1252,-104.911,39.5626
1273,-104.7209,38.7261
1280,-108.5286,39.0777
1308,-105.0834,39.6362
1384,-103.592,37.9996
1434,-104.84,38.8242
1492,-104.8262,39.702
1550,-106.926,38.553
1659,-104.8258,39.9718
1689,-104.8102,39.612
1808,-106.83,40.4825
1896,-104.794,38.9519
2125,-105.0809,39.7407
2223,-105.0567,39.8681
2270,-107.885,37.2692
2293,-105.327,39.7011
2672,-102.603,38.0884
2729,-105.0548,40.5862
2751,-104.9948,39.6561
2752,-104.9281,39.8045
2892,-104.7683,39.5139
3019,-104.975,39.855
3020,-105.1628,39.8145
3021,-104.9146,39.6759
3082,-104.7585,38.8084
3083,-104.7468,38.843
3096,-105.2551,40.0353
3125,-105.0349,39.6106
3126,-104.7941,39.6253
3127,-104.8114,39.7862
3128,-104.8887,39.6903
3175,-104.7555,38.8928
3176,-104.7928,38.8575
3177,-105.0795,40.5213
3227,-104.849,39.0566
3313,-104.857,39.5951
3382,-104.7703,38.3428
3533,-104.8972,39.7697
3566,-104.879,39.6518
3582,-104.7217,38.8563
3805,-105.0436,38.9803
3824,-105.053,39.8273
3867,-104.9888,39.9421
4196,-104.8114,39.6735
4284,-105.0814,39.7228
4288,-105.0466,39.917
4335,-104.6081,38.9394
4377,-107.572,40.5142
4567,-104.903,39.9289
4599,-104.99,40.5245
4639,-104.624,39.3605
5002,-105.0902,39.6084
5033,-103.8036,40.2628
5049,-105.1514,39.6074
5051,-104.754,40.4232
5099,-108.5856,39.0796
5123,-104.7215,38.9416
5137,-104.705,39.6062
5232,-107.7695,39.524
5334,-104.7734,39.7614
5341,-105.1452,39.9264
5370,-105.1016,40.2036
5458,-108.0513,38.753
5676,-105.0213,39.6776
5957,-105.0614,39.7776
1891,-72.538,41.8067
1980,-71.8893,41.9234
2022,-72.1764,41.741
2144,-73.0815,41.8191
2163,-73.1134,41.2914
2170,-72.1225,41.5049
2200,-72.0651,41.3699
2232,-72.8308,41.2814
2282,-72.607,41.9196
2284,-73.028,41.4706
2299,-72.7119,41.6055
2303,-72.7478,41.784
2305,-72.9377,41.6873
2331,-72.157,41.3696
2371,-72.8107,41.4775
2585,-73.1156,41.2015
2719,-72.8976,41.6976
2854,-71.9887,41.5871
2896,-73.0523,41.3134
2897,-72.8721,41.6213
2898,-72.3816,41.2967
2899,-72.8538,41.8122
2900,-72.6559,41.6823
2954,-73.4182,41.1585
2965,-72.7185,41.6634
3543,-73.4135,41.4106
3544,-72.6753,41.2882
3545,-72.9178,41.3738
3546,-73.4198,41.552
3547,-73.4487,41.0962
3548,-73.0074,41.5652
3803,-72.9778,41.2707
5095,-72.7119,41.7398
5294,-73.0316,41.239
5439,-72.8774,41.3202
5777,-71.9135,41.7969
5941,-77.012,38.9009
5968,-77.028,38.9617
1736,-75.5705,39.2115
1741,-75.4352,38.9294
2419,-75.1292,38.7281
2460,-75.5892,38.6675
2555,-75.622,39.6535
2791,-75.4015,38.7022
3802,-75.7268,39.4522
5039,-75.5412,39.1055
5436,-75.6188,39.7338
174,-80.7535,28.3948
488,-84.5935,30.5564
528,-82.53,27.4478
538,-82.3388,29.6772
547,-82.1189,27.9859
551,-81.6686,29.6583
563,-81.2803,28.9119
579,-81.3256,29.8562
580,-81.8444,27.9042
582,-81.0235,29.1161
613,-81.1092,29.2608
623,-81.9019,26.6818
649,-80.8449,28.5559
666,-81.497,27.5129
697,-82.1688,29.1586
705,-81.6731,28.8177
706,-82.1898,28.2705
713,-82.1869,28.342
718,-81.816,28.0601
721,-82.1397,27.0139
725,-81.639,28.1267
759,-81.8137,27.5729
767,-82.6781,30.1799
769,-82.4049,27.0493
771,-80.6656,28.3564
778,-82.012,26.8938
779,-81.9571,27.9992
800,-81.899,28.8425
811,-81.8265,27.2059
814,-80.8298,27.2219
817,-81.4587,28.3018
818,-85.8049,30.1799
819,-81.9395,26.6197
857,-81.2842,28.7616
859,-81.5544,27.8927
860,-81.3029,29.0611
890,-81.2194,28.5673
908,-81.4236,28.4482
919,-86.6415,30.4409
925,-82.3022,27.9816
929,-80.2873,27.2655
931,-80.4432,27.6367
941,-82.2708,27.8919
942,-81.5328,28.5502
943,-81.3234,28.6353
944,-86.5672,30.7279
955,-81.4678,28.6504
956,-80.5818,28.1368
959,-82.1416,28.6676
960,-82.4546,29.0611
967,-82.6279,28.4588
968,-81.7235,28.0041
973,-80.3787,27.4188
974,-80.6483,28.0361
977,-81.4563,30.6475
987,-81.8708,26.527
988,-82.4671,28.1829
990,-87.1163,30.6021
994,-82.6693,28.2057
1004,-82.6163,27.4622
1029,-82.5501,28.7624
1032,-85.6464,30.2265
1068,-80.4785,27.8268
1077,-84.2208,30.4276
1079,-80.9924,29.0153
1081,-82.3741,29.6261
1082,-81.6277,30.177
1083,-81.7529,30.3047
1084,-81.3128,28.505
1085,-82.7186,28.2813
1086,-81.3147,28.2527
1087,-80.2184,27.1579
1090,-81.7513,30.2483
1104,-82.3926,28.8577
1119,-81.7627,26.1252
1134,-86.1251,30.7046
1171,-82.5047,27.3893
1172,-81.4626,30.2847
1173,-81.5627,30.2836
1182,-81.2199,29.553
1203,-82.3296,27.7169
1205,-82.1074,30.2637
1207,-85.591,30.1594
1213,-82.5036,28.5333
1219,-81.7053,30.4523
1220,-81.4604,28.5168
1222,-87.2716,30.5274
1223,-84.2283,30.5425
1224,-87.1912,30.4965
1225,-81.7688,30.1378
1245,-81.9749,28.1198
1283,-82.1305,29.9194
1297,-82.8701,29.5023
1349,-80.2543,26.168
1362,-86.4497,30.3896
1374,-81.4211,28.66
1375,-85.1906,30.7272
1387,-80.2032,26.2747
1390,-82.6878,27.8458
1391,-81.03,29.1735
1398,-80.1143,26.5749
1408,-84.3605,30.4591
1436,-80.1426,26.6495
1444,-81.5441,30.3413
1482,-82.5589,28.0269
1501,-82.5027,28.0858
1511,-80.2504,25.9935
1513,-82.7405,28.0938
1517,-80.0962,26.2934
1541,-80.2008,26.6905
1589,-80.1244,26.4362
1590,-80.2958,25.9355
1605,-87.2771,30.4385
1680,-80.4485,25.6853
1702,-80.6713,28.1219
1712,-82.7878,27.927
1845,-80.3106,26.0621
1847,-82.0655,29.21
1851,-80.2215,26.207
1874,-82.3087,26.9337
1916,-80.2022,26.3182
1957,-81.8033,26.2745
1960,-82.5044,27.9565
1996,-80.1239,25.9878
2081,-82.7314,27.9864
2091,-80.3356,25.787
2114,-85.5497,30.7529
2151,-80.3178,26.1478
2176,-80.1284,26.9326
2237,-81.6645,26.6144
2387,-82.3273,27.9224
2406,-80.0719,26.4258
2459,-82.4519,27.2905
2484,-80.9511,26.7537
2499,-81.5066,28.4958
2533,-87.0634,30.39
2591,-80.3882,26.0078
2626,-82.965,30.3243
2627,-82.4285,28.068
2695,-81.73,28.5257
2727,-80.475,25.454
2740,-82.3551,28.1545
2789,-80.0944,26.5313
2796,-82.6758,28.0438
2814,-80.3255,25.8585
2843,-81.9645,28.9608
2881,-81.3842,28.3436
2920,-81.7069,30.1012
2962,-80.1555,26.2302
2963,-80.2744,26.3033
2987,-80.2532,26.0663
3011,-80.121,26.5313
3013,-82.73,27.8401
3066,-82.5503,27.3667
3075,-85.6679,30.1876
3104,-80.1316,26.3029
3119,-85.8661,30.2181
3161,-82.7361,27.7577
3162,-81.3756,28.512
3183,-80.4603,25.4846
3207,-81.3305,28.8037
3235,-80.1712,25.9283
3307,-84.361,30.2169
3308,-81.8361,30.0996
3309,-81.629,30.2803
3310,-81.1633,28.8706
3311,-80.2443,25.9535
3347,-81.6409,27.9772
3348,-80.0866,26.7958
3349,-82.0458,27.0239
3370,-82.5607,27.5218
3372,-82.7266,27.9131
3387,-82.2158,27.0366
3397,-80.2064,25.934
3415,-82.7435,28.1471
3417,-81.697,26.0572
3439,-86.8374,30.41
3463,-82.263,27.9384
3474,-82.4918,27.5001
3484,-87.3577,30.3603
3526,-82.4061,28.5387
3527,-80.4018,27.3124
3538,-80.7219,28.2325
3617,-81.2022,28.5331
3625,-80.2055,26.163
3702,-81.645,30.4808
3782,-81.288,28.4773
3785,-87.2799,30.396
3817,-81.1495,28.5348
3862,-81.0671,29.248
3877,-82.3036,29.6637
3887,-81.5146,27.6171
4141,-82.7636,27.8936
4142,-81.3127,28.5049
4160,-81.4165,28.526
4211,-81.4516,28.6112
4260,-80.4033,27.2625
4262,-82.0373,28.929
4332,-81.4797,28.4402
4354,-81.7664,26.2073
4368,-82.0245,29.118
4380,-80.2674,26.2415
4425,-81.4913,28.5502
4427,-84.3184,30.4889
4444,-81.5554,30.1766
4446,-80.1033,26.7606
4498,-80.2524,26.2882
4520,-84.2165,30.4602
4560,-80.1504,26.7102
4588,-81.4167,28.5704
4595,-80.2701,26.1493
4617,-80.1062,26.2145
4667,-82.7743,27.9869
4669,-82.6816,27.8345
4681,-82.5164,27.892
4690,-82.6778,27.7728
5034,-81.8166,26.6119
5035,-81.974,27.9344
5036,-82.5499,28.0633
5037,-81.5443,30.624
5054,-81.4905,30.3209
5055,-81.6902,26.1521
5106,-81.21,28.6134
5132,-81.2783,28.6482
5172,-83.5816,30.1067
5179,-81.2759,28.5398
5218,-82.6794,27.7337
5220,-82.5066,28.0207
5221,-82.454,28.0329
5250,-81.4427,28.146
5255,-82.5992,28.0045
5264,-82.486,27.1932
5266,-82.699,28.338
5299,-81.6741,28.3543
5300,-82.3543,27.8475
5301,-80.1101,26.6927
5321,-81.9063,26.5551
5325,-80.2029,26.2373
5326,-82.2815,29.0542
5365,-80.6722,28.1718
5366,-80.6224,28.0563
5391,-81.7431,26.2725
5420,-81.4852,28.3424
5451,-82.0065,26.5787
5453,-81.9847,26.6458
5455,-80.6454,27.9977
5615,-80.3529,25.8818
5622,-82.3187,27.8935
5623,-87.1685,30.3654
5670,-82.7479,27.9585
5727,-82.457,27.4391
5758,-80.1476,26.6214
5759,-80.1485,26.5874
5760,-82.4757,27.9451
5772,-82.4866,28.8914
5817,-81.5623,30.3537
5818,-81.6079,30.1841
5819,-81.6245,30.1225
5820,-81.7755,30.1002
5826,-82.2702,27.9253
5831,-82.83,27.8814
5845,-86.4616,30.5171
5846,-81.4352,28.3066
5854,-80.3341,25.7494
5871,-81.3983,28.4744
5872,-86.2887,30.3765
5875,-81.4054,28.382
5876,-82.751,28.0202
5882,-80.084,26.6307
5894,-81.2601,28.6179
5911,-80.0641,26.4931
5912,-80.3763,25.5709
5932,-80.3183,26.0053
5945,-80.2917,25.866
5997,-81.4148,28.428
6400,-82.6616,27.7525
6986,-82.7878,27.927
3,-83.4563,34.2478
459,-83.829,33.6107
494,-84.7431,33.3964
510,-83.8507,34.2917
518,-84.4653,34.256
520,-83.7566,33.9907
548,-83.9966,33.9715
555,-82.9684,32.5484
556,-82.3167,31.1913
575,-84.4846,34.0872
588,-84.2099,31.6238
593,-82.8508,31.4869
594,-84.4377,33.4807
605,-81.0827,31.9868
606,-81.0033,32.0422
614,-85.0289,33.0588
615,-84.7822,34.2041
618,-84.754,33.8937
635,-81.2562,32
639,-81.4858,31.2127
658,-85.1998,34.2836
669,-84.9286,34.7657
686,-83.2482,31.6902
722,-85.0743,33.5416
727,-85.2369,34.0439
745,-84.2599,33.5538
754,-81.7604,32.4351
756,-85.3147,34.5184
758,-84.2122,32.0712
780,-83.7421,33.7957
787,-84.4138,33.5612
836,-81.6198,30.7787
843,-84.1985,31.2345
855,-84.5413,33.5732
856,-85.1457,33.7206
858,-84.2181,30.9028
862,-81.6012,31.8231
864,-82.3629,32.2039
878,-84.1319,34.1799
889,-83.9472,30.8595
899,-83.3196,30.8259
907,-83.9429,33.0428
932,-84.2992,33.2696
937,-84.5571,34.0193
